Loading files... 
  Starting company_founder_full.tsv
  Finished company_founder_full.tsv, still running: 0
Loaded 12776 facts in 0.19 s using -66 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.1
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
Starting the mining phase... Using 4 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable	Std. Lower Bound	PCA Lower Bound	PCA Conf estimation
?i  commissioned_by  ?a  ?e  founded_by  ?b  ?i  publisher  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  publisher  ?e  ?i  soldby  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  platform  ?a  ?i  publisher  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  label  ?a  ?i  publisher  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?i  boards  ?a  ?e  founded_by  ?b  ?i  publisher  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  person  ?a  ?i  publisher  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  known_for  ?a  ?i  publisher  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  parent_organization  ?a  ?i  publisher  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  publisher  ?e  ?i  title  ?a   => ?a  founded_by  ?b	0.4	1	∞	2	2	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  publisher  ?e  ?i  work_institutions  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?i  board  ?a  ?e  founded_by  ?b  ?i  publisher  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?i  creator  ?a  ?e  founded_by  ?b  ?i  publisher  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?i  education  ?a  ?e  founded_by  ?b  ?i  publisher  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?i  architect  ?a  ?e  founded_by  ?b  ?i  publisher  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  maintainer  ?a  ?i  publisher  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  manufacturer  ?a  ?i  publisher  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  publisher  ?e  ?i  record_label  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  publisher  ?e  ?i  work_institution  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  publisher  ?e  ?i  successor  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  genre  ?a  ?i  publisher  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?i  currentowner  ?a  ?e  founded_by  ?b  ?i  publisher  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  leader_name  ?a  ?i  publisher  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?i  data  ?a  ?e  founded_by  ?b  ?i  publisher  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  patron  ?a  ?i  publisher  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?i  distributor  ?a  ?e  founded_by  ?b  ?i  publisher  ?e   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  founder  ?a  ?i  publisher  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  parent_organisation  ?a  ?i  publisher  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?i  designer  ?a  ?e  founded_by  ?b  ?i  publisher  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?i  author  ?a  ?e  founded_by  ?b  ?i  publisher  ?e   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  owner  ?a  ?i  publisher  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?i  developer  ?a  ?e  founded_by  ?b  ?i  publisher  ?e   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  publisher  ?e  ?i  workplaces  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  manufacturer  ?a  ?i  related  ?e   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  platforms  ?a  ?i  publisher  ?e   => ?a  founded_by  ?b	0.4	0.5	∞	2	4	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  parent_organisation  ?a  ?i  parent_organization  ?e   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  occupation  ?a  ?i  title  ?e   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  manufacturer  ?e  ?i  related  ?a   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?i  developer  ?a  ?e  founded_by  ?b  ?i  manufacturer  ?e   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?i  developer  ?a  ?e  founded_by  ?b  ?i  maintainer  ?e   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?i  distributor  ?e  ?e  founded_by  ?b  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  parent_organisation  ?e  ?i  parent_organization  ?a   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?i  Newspaper  ?a  ?i  author  ?e  ?e  founded_by  ?b   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?i  author  ?e  ?i  developer  ?a  ?e  founded_by  ?b   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?i  author  ?e  ?e  founded_by  ?b  ?i  owner  ?a   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?i  founded_by  ?a  ?e  founded_by  ?b  ?i  founder  ?e   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?i  author  ?e  ?e  founded_by  ?b  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?i  developer  ?e  ?e  founded_by  ?b  ?i  maintainer  ?a   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?i  designer  ?a  ?i  developer  ?e  ?e  founded_by  ?b   => ?a  founded_by  ?b	0.4	0.5	1	2	4	2	?a	0.0	0.0	0.0
?i  author  ?a  ?i  developer  ?e  ?e  founded_by  ?b   => ?a  founded_by  ?b	0.4	0.25	1	2	8	2	?a	0.0	0.0	0.0
?i  developer  ?e  ?e  founded_by  ?b  ?i  manufacturer  ?a   => ?a  founded_by  ?b	0.4	0.5	1	2	4	2	?a	0.0	0.0	0.0
?i  developer  ?e  ?e  founded_by  ?b  ?i  owner  ?a   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?i  designer  ?e  ?i  developer  ?a  ?e  founded_by  ?b   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?i  developer  ?e  ?e  founded_by  ?b  ?i  license  ?a   => ?a  founded_by  ?b	0.4	0.066666667	1	2	30	2	?a	0.0	0.0	0.0
?i  developer  ?e  ?e  founded_by  ?b  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?e  founded_by  ?i  ?i  occupation  ?a   => ?a  founded_by  ?b	0.6	0.09375	0.75	3	32	4	?a	0.0	0.0	0.0
?i  computing_platform  ?a  ?e  founded_by  ?b  ?i  platforms  ?e   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?i  computing_platform  ?e  ?e  founded_by  ?b  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  issuing_authority  ?e  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?i  board  ?a  ?e  founded_by  ?b  ?e  founded_by  ?i   => ?a  founded_by  ?b	0.4	0.5	0.5	2	4	4	?a	0.0	0.0	0.0
?i  boards  ?a  ?e  founded_by  ?b  ?e  founded_by  ?i   => ?a  founded_by  ?b	0.4	0.5	0.5	2	4	4	?a	0.0	0.0	0.0
?i  client  ?e  ?e  founded_by  ?b  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  operating_system  ?e  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?i  Customers  ?e  ?e  founded_by  ?b  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  origins  ?e  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  occupation  ?e  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  license  ?e  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?i  display  ?e  ?e  founded_by  ?b  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?i  connectivity  ?e  ?e  founded_by  ?b  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?i  affiliations  ?e  ?e  founded_by  ?b  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  publisher  ?a  ?i  work  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  organization  ?e  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  last  ?e  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  parent  ?e  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?i  designers  ?e  ?e  founded_by  ?b  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?i  former_employer  ?e  ?e  founded_by  ?b  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  publisher  ?a  ?i  type  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  foundry  ?e  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?i  Aux  ?e  ?e  founded_by  ?b  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?i  employer  ?e  ?e  founded_by  ?b  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?i  brand  ?e  ?e  founded_by  ?b  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  parent_company  ?e  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  publisher  ?a  ?i  sponsor  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  owning_company  ?e  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  publisher  ?a  ?i  related  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  founded_by  ?e  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?i  commissioned_by  ?e  ?e  founded_by  ?b  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  label  ?e  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  publisher  ?a  ?i  soldby  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  person  ?e  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?i  boards  ?e  ?e  founded_by  ?b  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  platform  ?e  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  known_for  ?e  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  publisher  ?a  ?i  title  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  parent_organization  ?e  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?i  board  ?e  ?e  founded_by  ?b  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?i  education  ?e  ?e  founded_by  ?b  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  publisher  ?a  ?i  work_institutions  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?i  creator  ?e  ?e  founded_by  ?b  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?i  architect  ?e  ?e  founded_by  ?b  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  publisher  ?a  ?i  work_institution  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  manufacturer  ?e  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  publisher  ?a  ?i  record_label  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?i  currentowner  ?e  ?e  founded_by  ?b  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  maintainer  ?e  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  publisher  ?a  ?i  successor  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  genre  ?e  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?i  data  ?e  ?e  founded_by  ?b  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  patron  ?e  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  leader_name  ?e  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  founder  ?e  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  parent_organisation  ?e  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?i  designer  ?e  ?e  founded_by  ?b  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  publisher  ?a  ?i  workplaces  ?e   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  platforms  ?e  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?e  founded_by  ?b  ?i  owner  ?e  ?i  publisher  ?a   => ?a  founded_by  ?b	0.4	∞	∞	2	0	0	?a	0.0	0.0	0.0
?a  founders  ?b  ?e  name  ?b  ?e  occupation  ?a   => ?a  founded_by  ?b	0.4	0.5	1	2	4	2	?a	0.0	0.0	0.0
?e  boards  ?a  ?e  name  ?b  ?e  occupation  ?a   => ?a  founded_by  ?b	0.2	1	1	1	1	1	?a	0.0	0.0	0.0
?e  board  ?a  ?e  name  ?b  ?e  occupation  ?a   => ?a  founded_by  ?b	0.2	1	1	1	1	1	?a	0.0	0.0	0.0
?e  boards  ?a  ?a  founders  ?b  ?e  name  ?b   => ?a  founded_by  ?b	0.2	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founder  ?b  ?e  name  ?b  ?e  occupation  ?a   => ?a  founded_by  ?b	0.2	1	1	1	1	1	?a	0.0	0.0	0.0
?e  board  ?a  ?a  founders  ?b  ?e  name  ?b   => ?a  founded_by  ?b	0.2	1	1	1	1	1	?a	0.0	0.0	0.0
?e  name  ?b  ?e  name  ?j  ?j  occupation  ?a   => ?a  founded_by  ?b	0.6	0.088235294	0.5	3	34	6	?a	0.0	0.0	0.0
?j  boards  ?a  ?e  name  ?b  ?e  name  ?j   => ?a  founded_by  ?b	0.2	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?j  display  ?a  ?e  name  ?b  ?e  occupation  ?j   => ?a  founded_by  ?b	0.4	0.4	0.4	2	5	5	?a	0.0	0.0	0.0
?e  board  ?j  ?j  display  ?a  ?e  name  ?b   => ?a  founded_by  ?b	0.2	1	1	1	1	1	?a	0.0	0.0	0.0
?j  board  ?a  ?e  name  ?b  ?e  name  ?j   => ?a  founded_by  ?b	0.2	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?e  boards  ?j  ?j  display  ?a  ?e  name  ?b   => ?a  founded_by  ?b	0.2	1	1	1	1	1	?a	0.0	0.0	0.0
?i  display  ?a  ?i  founded_by  ?e  ?e  name  ?b   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?i  display  ?a  ?i  founders  ?e  ?e  name  ?b   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?i  before  ?e  ?e  name  ?b  ?i  occupation  ?a   => ?a  founded_by  ?b	0.2	0.166666667	1	1	6	1	?a	0.0	0.0	0.0
?e  name  ?b  ?i  name  ?e  ?i  occupation  ?a   => ?a  founded_by  ?b	0.6	0.088235294	0.5	3	34	6	?a	0.0	0.0	0.0
?i  boards  ?a  ?e  name  ?b  ?i  name  ?e   => ?a  founded_by  ?b	0.2	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?i  display  ?a  ?i  key_people  ?e  ?e  name  ?b   => ?a  founded_by  ?b	0.2	0.25	0.25	1	4	4	?a	0.0	0.0	0.0
?i  board  ?a  ?e  name  ?b  ?i  name  ?e   => ?a  founded_by  ?b	0.2	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?e  founders  ?b  ?e  location_city  ?j  ?j  owner  ?a   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?i  designer  ?e  ?i  developer  ?a  ?e  name  ?b   => ?a  founded_by  ?b	0.2	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?j  display  ?a  ?e  display  ?j  ?e  founders  ?b   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?e  founders  ?b  ?e  key_person  ?j  ?j  occupation  ?a   => ?a  founded_by  ?b	0.4	0.166666667	1	2	12	2	?a	0.0	0.0	0.0
?e  founders  ?b  ?j  parent  ?a  ?e  product  ?j   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?e  founders  ?b  ?j  parent_company  ?a  ?e  product  ?j   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?j  developer  ?a  ?e  founders  ?b  ?e  products  ?j   => ?a  founded_by  ?b	0.4	0.5	1	2	4	2	?a	0.0	0.0	0.0
?j  developer  ?a  ?e  founders  ?b  ?e  product  ?j   => ?a  founded_by  ?b	0.4	0.5	1	2	4	2	?a	0.0	0.0	0.0
?e  founders  ?b  ?j  parent_company  ?a  ?e  products  ?j   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?e  founders  ?b  ?e  key_people  ?j  ?j  occupation  ?a   => ?a  founded_by  ?b	0.6	0.078947368	0.75	3	38	4	?a	0.0	0.0	0.0
?e  founders  ?b  ?j  parent  ?a  ?e  products  ?j   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?j  board  ?a  ?e  founders  ?b  ?e  key_people  ?j   => ?a  founded_by  ?b	0.4	0.5	0.5	2	4	4	?a	0.0	0.0	0.0
?j  developer  ?a  ?e  founders  ?b  ?e  services  ?j   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?j  boards  ?a  ?e  founders  ?b  ?e  key_people  ?j   => ?a  founded_by  ?b	0.4	0.5	0.5	2	4	4	?a	0.0	0.0	0.0
?j  employer  ?a  ?e  founders  ?b  ?e  key_people  ?j   => ?a  founded_by  ?b	0.4	0.5	1	2	4	2	?a	0.0	0.0	0.0
?j  author  ?a  ?e  founders  ?b  ?e  services  ?j   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?e  founders  ?b  ?e  founders  ?j  ?j  occupation  ?a   => ?a  founded_by  ?b	0.6	0.0625	0.5	3	48	6	?a	0.0	0.0	0.0
?j  board  ?a  ?e  founders  ?b  ?e  founders  ?j   => ?a  founded_by  ?b	0.4	0.333333333	0.333333333	2	6	6	?a	0.0	0.0	0.0
?e  founders  ?b  ?j  owner  ?a  ?e  services  ?j   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?j  developer  ?a  ?e  founders  ?b  ?e  service  ?j   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?e  founders  ?b  ?j  owner  ?a  ?e  service  ?j   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?j  author  ?a  ?e  founders  ?b  ?e  service  ?j   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?j  boards  ?a  ?e  founders  ?b  ?e  founders  ?j   => ?a  founded_by  ?b	0.4	0.333333333	0.333333333	2	6	6	?a	0.0	0.0	0.0
?e  founded_by  ?j  ?e  founders  ?b  ?j  occupation  ?a   => ?a  founded_by  ?b	0.6	0.09375	0.75	3	32	4	?a	0.0	0.0	0.0
?j  boards  ?a  ?e  founded_by  ?j  ?e  founders  ?b   => ?a  founded_by  ?b	0.4	0.5	0.5	2	4	4	?a	0.0	0.0	0.0
?i  client  ?a  ?i  client  ?e  ?e  founders  ?b   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?e  founders  ?b  ?i  issuing_authority  ?a  ?i  issuing_authority  ?e   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?j  board  ?a  ?e  founded_by  ?j  ?e  founders  ?b   => ?a  founded_by  ?b	0.4	0.5	0.5	2	4	4	?a	0.0	0.0	0.0
?i  computing_platform  ?e  ?e  founders  ?b  ?i  platform  ?a   => ?a  founded_by  ?b	0.4	0.5	1	2	4	2	?a	0.0	0.0	0.0
?i  computing_platform  ?e  ?e  founders  ?b  ?i  platforms  ?a   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?i  Customers  ?a  ?i  Customers  ?e  ?e  founders  ?b   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?i  computing_platform  ?a  ?i  computing_platform  ?e  ?e  founders  ?b   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?e  founders  ?b  ?i  occupation  ?a  ?i  occupation  ?e   => ?a  founded_by  ?b	0.6	0.048387097	0.5	3	62	6	?a	0.0	0.0	0.0
?e  founders  ?b  ?i  operating_system  ?a  ?i  operating_system  ?e   => ?a  founded_by  ?b	0.4	1	1	2	2	2	?a	0.0	0.0	0.0
?i  board  ?a  ?e  founders  ?b  ?i  occupation  ?e   => ?a  founded_by  ?b	0.4	0.333333333	0.333333333	2	6	6	?a	0.0	0.0	0.0
?e  founders  ?b  ?i  occupation  ?e  ?i  title  ?a   => ?a  founded_by  ?b	0.4	0.117647059	1	2	17	2	?a	0.0	0.0	0.0
?i  boards  ?a  ?e  founders  ?b  ?i  occupation  ?e   => ?a  founded_by  ?b	0.4	0.333333333	0.333333333	2	6	6	?a	0.0	0.0	0.0
?i  employer  ?a  ?e  founders  ?b  ?i  occupation  ?e   => ?a  founded_by  ?b	0.4	0.5	1	2	4	2	?a	0.0	0.0	0.0
