id,test,False Negative,True Negative
742,"['Nintendo', 'Lee_Kun-hee']","[""keyPerson('Nintendo_Network', 'Lee_Kun-hee') 1.0"", ""keyPerson('Nintendo_Software_Technology', 'Lee_Kun-hee') 1.0"", ""keyPerson('Lee_Kun-hee__1', 'Nintendo_System_Development') 1.0"", ""keyPerson('Lists_of_Nintendo_games', 'Lee_Kun-hee') 1.0"", ""keyPerson('Nintendo_Technology_Development', 'Lee_Kun-hee') 1.0"", ""keyPerson('Nintendo_Entertainment_Analysis_&_Development', 'Lee_Kun-hee') 1.0"", ""keyPerson('Nintendo_Integrated_Research_&_Development', 'Lee_Kun-hee') 1.0"", ""keyPerson('Lee_Kun-hee__1', 'Nintendo_Entertainment_Planning_&_Development') 1.0"", ""keyPerson('Nintendo_Entertainment_Planning_&_Development', 'Lee_Kun-hee') 1.0"", ""keyPerson('Nintendo_Platform_Technology_Development', 'Lee_Kun-hee') 1.0"", ""keyPerson('Lee_Kun-hee__1', 'Nintendo_Entertainment_Analysis_&_Development') 1.0"", ""keyPerson('Founder of Nintendo', 'Lee_Kun-hee') 1.0"", ""keyPerson('Nintendo_Software_Planning_&_Development', 'Lee_Kun-hee') 1.0"", ""keyPerson('Lee_Kun-hee__1', 'Nintendo_Platform_Technology_Development') 1.0"", ""keyPerson('Lee_Kun-hee__1', 'Nintendo_Wi-Fi_Connection') 1.0"", ""keyPerson('Lee_Kun-hee__1', 'Nintendo_Network') 1.0"", ""keyPerson('Lee_Kun-hee__1', 'Nintendo_Software_Planning_&_Development') 1.0"", ""keyPerson('Lee_Kun-hee__1', 'Nintendo_Integrated_Research_&_Development') 1.0"", ""keyPerson('Nintendo_European_Research_&_Development', 'Lee_Kun-hee') 1.0"", ""keyPerson('Lee_Kun-hee__1', 'Nintendo') 1.0"", ""keyPerson('Nintendo', 'Lee_Kun-hee') 1.0"", ""keyPerson('Nintendo_Wi-Fi_Connection', 'Lee_Kun-hee') 1.0"", ""keyPerson('Nintendo_System_Development', 'Lee_Kun-hee') 1.0"", ""keyPerson('Nintendo_Network_Service_Database', 'Lee_Kun-hee') 1.0""]","[""not_keyPerson('Nintendo_Network', 'Lee_Kun-hee') 1.0"", ""not_keyPerson('Nintendo_Software_Technology', 'Lee_Kun-hee') 1.0"", ""not_keyPerson('Lee_Kun-hee', 'Nintendo_Network') 1.0"", ""not_keyPerson('Lee_Kun-hee', 'Nintendo') 1.0"", ""not_keyPerson('Lee_Kun-hee__1', 'Nintendo_Platform_Technology_Development') 1.0"", ""not_keyPerson('Lee_Kun-hee', 'Nintendo_Entertainment_Analysis_&_Development') 1.0"", ""not_keyPerson('Lee_Kun-hee', 'Nintendo_Wi-Fi_Connection') 1.0"", ""not_keyPerson('Lee_Kun-hee__1', 'Nintendo_System_Development') 1.0"", ""not_keyPerson('Lists_of_Nintendo_games', 'Lee_Kun-hee') 1.0"", ""not_keyPerson('Nintendo_Integrated_Research_&_Development', 'Lee_Kun-hee') 1.0"", ""not_keyPerson('Nintendo_Entertainment_Analysis_&_Development', 'Lee_Kun-hee') 1.0"", ""not_keyPerson('Lee_Kun-hee', 'Nintendo_Software_Planning_&_Development') 1.0"", ""not_keyPerson('Nintendo', 'Lee_Kun-hee') 1.0"", ""not_keyPerson('Nintendo_European_Research_&_Development', 'Lee_Kun-hee') 1.0"", ""not_keyPerson('Nintendo_Technology_Development', 'Lee_Kun-hee') 1.0"", ""not_keyPerson('Lee_Kun-hee__1', 'Nintendo_Entertainment_Planning_&_Development') 1.0"", ""not_keyPerson('Nintendo_Entertainment_Planning_&_Development', 'Lee_Kun-hee') 1.0"", ""not_keyPerson('Lee_Kun-hee', 'Nintendo_Entertainment_Planning_&_Development') 1.0"", ""not_keyPerson('Nintendo_eShop', 'Lee_Kun-hee') 1.0"", ""not_keyPerson('Nintendo_Platform_Technology_Development', 'Lee_Kun-hee') 1.0"", ""not_keyPerson('Lee_Kun-hee__1', 'Nintendo_Entertainment_Analysis_&_Development') 1.0"", ""not_keyPerson('Nintendo_Software_Planning_&_Development', 'Lee_Kun-hee') 1.0"", ""not_keyPerson('Lee_Kun-hee', 'Nintendo_Platform_Technology_Development') 1.0"", ""not_keyPerson('Lee_Kun-hee__1', 'Nintendo_Wi-Fi_Connection') 1.0"", ""not_keyPerson('Lee_Kun-hee', 'Nintendo_Integrated_Research_&_Development') 1.0"", ""not_keyPerson('Lee_Kun-hee__1', 'Nintendo_Network') 1.0"", ""not_keyPerson('Lee_Kun-hee__1', 'Nintendo_Software_Planning_&_Development') 1.0"", ""not_keyPerson('Lee_Kun-hee__1', 'Nintendo_Integrated_Research_&_Development') 1.0"", ""not_keyPerson('Lee_Kun-hee__1', 'Nintendo') 1.0"", ""not_keyPerson('Nintendo_Wi-Fi_Connection', 'Lee_Kun-hee') 1.0"", ""not_keyPerson('Lee_Kun-hee', 'Nintendo_System_Development') 1.0"", ""not_keyPerson('Founder of Nintendo', 'Lee_Kun-hee') 1.0"", ""not_keyPerson('Nintendo_System_Development', 'Lee_Kun-hee') 1.0"", ""not_keyPerson('Nintendo_Network_Service_Database', 'Lee_Kun-hee') 1.0""]"
738,"['Nintendo', 'Martin_Winterkorn']","[""keyPerson('Nintendo', 'Martin_Winterkorn') 1.0"", ""keyPerson('Martin_Winterkorn__1', 'Nintendo_Integrated_Research_&_Development') 1.0"", ""keyPerson('Martin_Winterkorn__1', 'Nintendo_Entertainment_Analysis_&_Development') 1.0"", ""keyPerson('Nintendo_Network', 'Martin_Winterkorn') 1.0"", ""keyPerson('Nintendo_Wi-Fi_Connection', 'Martin_Winterkorn') 1.0"", ""keyPerson('Martin_Winterkorn__1', 'Nintendo') 1.0"", ""keyPerson('Nintendo_Software_Technology', 'Martin_Winterkorn') 1.0"", ""keyPerson('Martin_Winterkorn__1', 'Nintendo_Platform_Technology_Development') 1.0"", ""keyPerson('Nintendo_Entertainment_Analysis_&_Development', 'Martin_Winterkorn') 1.0"", ""keyPerson('Nintendo_Integrated_Research_&_Development', 'Martin_Winterkorn') 1.0"", ""keyPerson('Nintendo_Network_Service_Database', 'Martin_Winterkorn') 1.0"", ""keyPerson('Nintendo_Entertainment_Planning_&_Development', 'Martin_Winterkorn') 1.0"", ""keyPerson('Nintendo_System_Development', 'Martin_Winterkorn') 1.0"", ""keyPerson('Nintendo_Software_Planning_&_Development', 'Martin_Winterkorn') 1.0"", ""keyPerson('Nintendo_European_Research_&_Development', 'Martin_Winterkorn') 1.0"", ""keyPerson('Founder of Nintendo', 'Martin_Winterkorn') 1.0"", ""keyPerson('Martin_Winterkorn__1', 'Nintendo_Entertainment_Planning_&_Development') 1.0"", ""keyPerson('Martin_Winterkorn__1', 'Nintendo_System_Development') 1.0"", ""keyPerson('Martin_Winterkorn__1', 'Nintendo_Network') 1.0"", ""keyPerson('Martin_Winterkorn__1', 'Nintendo_Wi-Fi_Connection') 1.0"", ""keyPerson('Lists_of_Nintendo_games', 'Martin_Winterkorn') 1.0"", ""keyPerson('Nintendo_Platform_Technology_Development', 'Martin_Winterkorn') 1.0"", ""keyPerson('Martin_Winterkorn__1', 'Nintendo_Software_Planning_&_Development') 1.0"", ""keyPerson('Nintendo_Technology_Development', 'Martin_Winterkorn') 1.0""]","[""not_keyPerson('Martin_Winterkorn', 'Nintendo_Integrated_Research_&_Development') 1.0"", ""not_keyPerson('Martin_Winterkorn', 'Nintendo') 1.0"", ""not_keyPerson('Nintendo', 'Martin_Winterkorn') 1.0"", ""not_keyPerson('Martin_Winterkorn__1', 'Nintendo_Integrated_Research_&_Development') 1.0"", ""not_keyPerson('Nintendo_Integrated_Research_&_Development', 'Martin_Winterkorn') 1.0"", ""not_keyPerson('Martin_Winterkorn__1', 'Nintendo_Entertainment_Analysis_&_Development') 1.0"", ""not_keyPerson('Nintendo_Network', 'Martin_Winterkorn') 1.0"", ""not_keyPerson('Nintendo_Wi-Fi_Connection', 'Martin_Winterkorn') 1.0"", ""not_keyPerson('Martin_Winterkorn__1', 'Nintendo') 1.0"", ""not_keyPerson('Nintendo_Software_Technology', 'Martin_Winterkorn') 1.0"", ""not_keyPerson('Martin_Winterkorn__1', 'Nintendo_Platform_Technology_Development') 1.0"", ""not_keyPerson('Nintendo_Entertainment_Analysis_&_Development', 'Martin_Winterkorn') 1.0"", ""not_keyPerson('Nintendo_Network_Service_Database', 'Martin_Winterkorn') 1.0"", ""not_keyPerson('Nintendo_Entertainment_Planning_&_Development', 'Martin_Winterkorn') 1.0"", ""not_keyPerson('Nintendo_System_Development', 'Martin_Winterkorn') 1.0"", ""not_keyPerson('Nintendo_eShop', 'Martin_Winterkorn') 1.0"", ""not_keyPerson('Martin_Winterkorn', 'Nintendo_Wi-Fi_Connection') 1.0"", ""not_keyPerson('Nintendo_Software_Planning_&_Development', 'Martin_Winterkorn') 1.0"", ""not_keyPerson('Nintendo_European_Research_&_Development', 'Martin_Winterkorn') 1.0"", ""not_keyPerson('Martin_Winterkorn', 'Nintendo_Software_Planning_&_Development') 1.0"", ""not_keyPerson('Martin_Winterkorn', 'Nintendo_Network') 1.0"", ""not_keyPerson('Martin_Winterkorn', 'Nintendo_System_Development') 1.0"", ""not_keyPerson('Founder of Nintendo', 'Martin_Winterkorn') 1.0"", ""not_keyPerson('Martin_Winterkorn__1', 'Nintendo_Entertainment_Planning_&_Development') 1.0"", ""not_keyPerson('Martin_Winterkorn__1', 'Nintendo_System_Development') 1.0"", ""not_keyPerson('Martin_Winterkorn__1', 'Nintendo_Network') 1.0"", ""not_keyPerson('Martin_Winterkorn__1', 'Nintendo_Wi-Fi_Connection') 1.0"", ""not_keyPerson('Lists_of_Nintendo_games', 'Martin_Winterkorn') 1.0"", ""not_keyPerson('Martin_Winterkorn', 'Nintendo_Entertainment_Analysis_&_Development') 1.0"", ""not_keyPerson('Martin_Winterkorn', 'Nintendo_Entertainment_Planning_&_Development') 1.0"", ""not_keyPerson('Nintendo_Platform_Technology_Development', 'Martin_Winterkorn') 1.0"", ""not_keyPerson('Martin_Winterkorn__1', 'Nintendo_Software_Planning_&_Development') 1.0"", ""not_keyPerson('Nintendo_Technology_Development', 'Martin_Winterkorn') 1.0"", ""not_keyPerson('Martin_Winterkorn', 'Nintendo_Platform_Technology_Development') 1.0""]"
725,"['Nokia', 'David_Gill_(executive)']","[""keyPerson('Nokia_Bell_Labs', 'David_Gill_(executive)') 1.0"", ""keyPerson('List_of_Nokia_products', 'David_Gill_(executive)') 1.0"", ""keyPerson('Nokia_Networks', 'David_Gill_(executive)') 1.0"", ""keyPerson('Nokia', 'David_Gill_(executive)') 1.0"", ""keyPerson('Nokia_Technologies', 'David_Gill_(executive)') 1.0""]","[""not_keyPerson('Nokia_Networks', 'David_Gill_(executive)') 1.0"", ""not_keyPerson('Nokia', 'David_Gill_(executive)') 1.0"", ""not_keyPerson('Nokia_Bell_Labs', 'David_Gill_(executive)') 1.0"", ""not_keyPerson('Nokia_Technologies', 'David_Gill_(executive)') 1.0"", ""not_keyPerson('List_of_Nokia_products', 'David_Gill_(executive)') 1.0""]"
727,"['Nokia', 'Andrew_Mackenzie_(businessman)']","[""keyPerson('Nokia_Technologies', 'Andrew_Mackenzie_(businessman)') 1.0"", ""keyPerson('Nokia', 'Andrew_Mackenzie_(businessman)') 1.0"", ""keyPerson('Nokia_Bell_Labs', 'Andrew_Mackenzie_(businessman)') 1.0"", ""keyPerson('List_of_Nokia_products', 'Andrew_Mackenzie_(businessman)') 1.0"", ""keyPerson('Nokia_Networks', 'Andrew_Mackenzie_(businessman)') 1.0""]","[""not_keyPerson('Nokia_Technologies', 'Andrew_Mackenzie_(businessman)') 1.0"", ""not_keyPerson('Nokia', 'Andrew_Mackenzie_(businessman)') 1.0"", ""not_keyPerson('Nokia_Bell_Labs', 'Andrew_Mackenzie_(businessman)') 1.0"", ""not_keyPerson('List_of_Nokia_products', 'Andrew_Mackenzie_(businessman)') 1.0"", ""not_keyPerson('Nokia_Networks', 'Andrew_Mackenzie_(businessman)') 1.0""]"
724,"['Nokia', 'Evan_G._Greenberg']","[""keyPerson('Nokia_Technologies', 'Evan_G._Greenberg') 1.0"", ""keyPerson('Nokia', 'Evan_G._Greenberg') 1.0"", ""keyPerson('Nokia_Bell_Labs', 'Evan_G._Greenberg') 1.0"", ""keyPerson('List_of_Nokia_products', 'Evan_G._Greenberg') 1.0"", ""keyPerson('Nokia_Networks', 'Evan_G._Greenberg') 1.0""]","[""not_keyPerson('Nokia_Technologies', 'Evan_G._Greenberg') 1.0"", ""not_keyPerson('Nokia_Networks', 'Evan_G._Greenberg') 1.0"", ""not_keyPerson('Nokia', 'Evan_G._Greenberg') 1.0"", ""not_keyPerson('Nokia_Bell_Labs', 'Evan_G._Greenberg') 1.0"", ""not_keyPerson('List_of_Nokia_products', 'Evan_G._Greenberg') 1.0""]"
723,"['Nokia', 'Masayoshi_Son']","[""keyPerson('Nokia_Technologies', 'Masayoshi_Son') 1.0"", ""keyPerson('Nokia_Bell_Labs', 'Masayoshi_Son') 1.0"", ""keyPerson('Nokia_Networks', 'Masayoshi_Son') 1.0"", ""keyPerson('List_of_Nokia_products', 'Masayoshi_Son') 1.0"", ""keyPerson('Nokia', 'Masayoshi_Son') 1.0""]","[""not_keyPerson('Nokia_Technologies', 'Masayoshi_Son') 1.0"", ""not_keyPerson('Nokia_Networks', 'Masayoshi_Son') 1.0"", ""not_keyPerson('List_of_Nokia_products', 'Masayoshi_Son') 1.0"", ""not_keyPerson('Nokia_Bell_Labs', 'Masayoshi_Son') 1.0"", ""not_keyPerson('Nokia', 'Masayoshi_Son') 1.0""]"
728,"['Nortel', 'David_J._Lesar']","[""keyPerson('Nortel', 'David_J._Lesar') 1.0""]","[""not_keyPerson('Nortel', 'David_J._Lesar') 1.0""]"
732,"['Nortel', 'Hubert_Joly']","[""keyPerson('Nortel', 'Hubert_Joly') 1.0""]","[""not_keyPerson('Nortel', 'Hubert_Joly') 1.0""]"
730,"['Nortel', 'Lee_Kun-hee']","[""keyPerson('Nortel', 'Lee_Kun-hee') 1.0""]","[""not_keyPerson('Nortel', 'Lee_Kun-hee') 1.0""]"
729,"['Nortel', 'Warren_Buffett']","[""keyPerson('Nortel', 'Warren_Buffett_VCSSGOC') 1.0"", ""keyPerson('Nortel', 'Warren_Buffett') 1.0""]","[""not_keyPerson('Nortel', 'Warren_Buffett_VCSSGOC') 1.0"", ""not_keyPerson('Nortel', 'Warren_Buffett') 1.0""]"
737,"['Novartis', 'Carlos_Ghosn']","[""keyPerson('Novartis', 'Carlos_Ghosn') 1.0""]","[""not_keyPerson('Novartis', 'Carlos_Ghosn') 1.0""]"
736,"['Novartis', 'Michael_Dell']","[""keyPerson('Novartis', 'Michael_Dell') 1.0""]","[""not_keyPerson('Novartis', 'Michael_Dell') 1.0""]"
734,"['Novartis', 'Tom_Enders']","[""keyPerson('Novartis', 'Tom_Enders') 1.0""]","[""not_keyPerson('Novartis', 'Tom_Enders') 1.0""]"
735,"['Novartis', 'Vijay_K._Thadani']","[""keyPerson('Novartis', 'Vijay_K._Thadani') 1.0""]","[""not_keyPerson('Novartis', 'Vijay_K._Thadani') 1.0""]"
744,"['Office_Depot', 'Anshu_Jain']","[""keyPerson('Office_Depot', 'Anshu_Jain') 1.0""]","[""not_keyPerson('Office_Depot', 'Anshu_Jain') 1.0""]"
747,"['Office_Depot', 'James_J._Greco']","[""keyPerson('Office_Depot', 'James_J._Greco') 1.0""]","[""not_keyPerson('Office_Depot', 'James_J._Greco') 1.0""]"
746,"['Office_Depot', 'Jeffrey_R._Immelt']","[""keyPerson('Office_Depot', 'Jeffrey_R._Immelt') 1.0""]","[""not_keyPerson('Jeffrey_R._Immelt', 'Office_Depot') 1.0"", ""not_keyPerson('Office_Depot', 'Jeffrey_R._Immelt') 1.0""]"
745,"['Office_Depot', 'John_T._Chambers']","[""keyPerson('Office_Depot', 'John_T._Chambers') 1.0""]","[""not_keyPerson('Office_Depot', 'John_T._Chambers') 1.0""]"
743,"['Office_Depot', 'Tim_Cook']","[""keyPerson('Office_Depot', 'Tim_Cook') 1.0""]","[""not_keyPerson('Office_Depot', 'Tim_Cook') 1.0""]"
751,"['Oracle_Corporation', 'Carlos_Ghosn']","[""keyPerson('Oracle_Corporation', 'Carlos_Ghosn') 1.0""]","[""not_keyPerson('Oracle_Corporation', 'Carlos_Ghosn') 1.0""]"
750,"['Oracle_Corporation', 'Isaac_Larian']","[""keyPerson('Oracle_Corporation', 'Isaac_Larian') 1.0""]","[""not_keyPerson('Oracle_Corporation', 'Isaac_Larian') 1.0""]"
752,"['Oracle_Corporation', 'John_Stumpf']","[""keyPerson('Oracle_Corporation', 'John_Stumpf') 1.0""]","[""not_keyPerson('Oracle_Corporation', 'John_Stumpf') 1.0""]"
749,"['Oracle_Corporation', 'Muhtar_Kent']","[""keyPerson('Oracle_Corporation', 'Muhtar_Kent') 1.0""]","[""not_keyPerson('Oracle_Corporation', 'Muhtar_Kent') 1.0""]"
762,"['Outback_Steakhouse', 'Diego_Della_Valle']","[""keyPerson('Outback_Steakhouse', 'Diego_Della_Valle') 1.0""]","[""not_keyPerson('Outback_Steakhouse', 'Diego_Della_Valle') 1.0""]"
760,"['Outback_Steakhouse', 'Dieter_Zetsche']","[""keyPerson('Outback_Steakhouse', 'Dieter_Zetsche') 1.0""]","[""not_keyPerson('Outback_Steakhouse', 'Dieter_Zetsche') 1.0""]"
761,"['Outback_Steakhouse', 'Howard_Schultz']","[""keyPerson('Outback_Steakhouse', 'Howard_Schultz') 1.0""]","[""not_keyPerson('Outback_Steakhouse', 'Howard_Schultz') 1.0""]"
758,"['Outback_Steakhouse', 'Scott_Etzler']","[""keyPerson('Outback_Steakhouse', 'Scott_Etzler') 1.0""]","[""not_keyPerson('Outback_Steakhouse', 'Scott_Etzler') 1.0""]"
759,"['Outback_Steakhouse', 'Tom_L._Ward']","[""keyPerson('Outback_Steakhouse', 'Tom_L._Ward') 1.0""]","[""not_keyPerson('Outback_Steakhouse', 'Tom_L._Ward') 1.0""]"
409,"['Dell', 'Paul_Allen']","[""keyPerson('Paul_Allen__1', 'Dell') 1.0"", ""keyPerson('Dell_EMC_Infrastructure_Solutions_Group', 'Paul_Allen') 1.0"", ""keyPerson('Dell', 'Paul_Allen') 1.0"", ""keyPerson('Dell_EMC_Services', 'Paul_Allen') 1.0"", ""keyPerson('Michael_Dell', 'Paul_Allen') 1.0"", ""keyPerson('Paul_Allen', 'Michael_Dell') 1.0"", ""keyPerson('Dell_Client_Solutions_Group', 'Paul_Allen') 1.0"", ""keyPerson('Dell_Technologies', 'Paul_Allen') 1.0"", ""keyPerson('Paul_Allen', 'Dell_Technologies') 1.0"", ""keyPerson('Paul_Allen__1', 'Michael_Dell') 1.0"", ""keyPerson('Michael_Dell__1', 'Paul_Allen') 1.0"", ""keyPerson('Paul_Allen', 'Dell') 1.0"", ""keyPerson('Paul_Allen__1', 'Dell_Technologies') 1.0""]","[""not_keyPerson('Paul_Allen', 'Dell_Technologies') 1.0"", ""not_keyPerson('Dell_EMC_Infrastructure_Solutions_Group', 'Paul_Allen') 1.0"", ""not_keyPerson('Dell', 'Paul_Allen') 1.0"", ""not_keyPerson('Dell_EMC_Services', 'Paul_Allen') 1.0"", ""not_keyPerson('Michael_Dell', 'Paul_Allen') 1.0"", ""not_keyPerson('Paul_Allen', 'Michael_Dell') 1.0"", ""not_keyPerson('Paul_Allen', 'Dell') 1.0"", ""not_keyPerson('Dell_Client_Solutions_Group', 'Paul_Allen') 1.0"", ""not_keyPerson('Dell_Technologies', 'Paul_Allen') 1.0"", ""not_keyPerson('Paul_Allen__1', 'Michael_Dell') 1.0"", ""not_keyPerson('Michael_Dell__1', 'Paul_Allen') 1.0"", ""not_keyPerson('Paul_Allen__1', 'Dell') 1.0"", ""not_keyPerson('Paul_Allen__1', 'Dell_Technologies') 1.0""]"
1112,"['Viacom', 'Peter_Lynch']","[""keyPerson('Peter_Lynch__1', 'Viacom') 1.0"", ""keyPerson('Viacom_(original)', 'Peter_Lynch') 1.0"", ""keyPerson('Viacom_18', 'Peter_Lynch') 1.0"", ""keyPerson('Peter_Lynch__1', 'Viacom_(original)') 1.0"", ""keyPerson('Viacom', 'Peter_Lynch') 1.0"", ""keyPerson('Viacom_International_Media_Networks', 'Peter_Lynch') 1.0"", ""keyPerson('Viacom_International', 'Peter_Lynch') 1.0"", ""keyPerson('Viacom_Media_Networks', 'Peter_Lynch') 1.0""]","[""not_keyPerson('Peter_Lynch', 'Viacom_(original)') 1.0"", ""not_keyPerson('Viacom_(original)', 'Peter_Lynch') 1.0"", ""not_keyPerson('Viacom_18', 'Peter_Lynch') 1.0"", ""not_keyPerson('Peter_Lynch', 'Viacom') 1.0"", ""not_keyPerson('Peter_Lynch__1', 'Viacom_(original)') 1.0"", ""not_keyPerson('Viacom', 'Peter_Lynch') 1.0"", ""not_keyPerson('Peter_Lynch__1', 'Viacom') 1.0"", ""not_keyPerson('Viacom_International_Media_Networks', 'Peter_Lynch') 1.0"", ""not_keyPerson('Viacom_International', 'Peter_Lynch') 1.0"", ""not_keyPerson('Viacom_Media_Networks', 'Peter_Lynch') 1.0""]"
1166,"['Wells_Fargo', 'Peter_Lynch']","[""keyPerson('Peter_Lynch__1', 'Wells_Fargo') 1.0"", ""keyPerson('Wells_Fargo_Rail', 'Peter_Lynch') 1.0"", ""keyPerson('Peter_Lynch__1', 'Wells_Fargo_Rail') 1.0"", ""keyPerson('Wells_Fargo', 'Peter_Lynch') 1.0""]","[""not_keyPerson('Wells_Fargo_Rail', 'Peter_Lynch') 1.0"", ""not_keyPerson('Wells_Fargo', 'Peter_Lynch') 1.0"", ""not_keyPerson('Peter_Lynch__1', 'Wells_Fargo_Rail') 1.0"", ""not_keyPerson('Peter_Lynch', 'Wells_Fargo') 1.0"", ""not_keyPerson('Peter_Lynch__1', 'Wells_Fargo') 1.0"", ""not_keyPerson('Peter_Lynch', 'Wells_Fargo_Rail') 1.0""]"
771,"['Pfizer', 'Alan_Joyce_(executive)']","[""keyPerson('Pfizer_UK', 'Alan_Joyce_(executive)') 1.0"", ""keyPerson('Pfizer', 'Alan_Joyce_(executive)') 1.0""]","[""not_keyPerson('Pfizer_UK', 'Alan_Joyce_(executive)') 1.0"", ""not_keyPerson('Pfizer', 'Alan_Joyce_(executive)') 1.0""]"
769,"['Pfizer', 'Frederick_W._Smith']","[""keyPerson('Pfizer_UK', 'Frederick_W._Smith') 1.0"", ""keyPerson('Pfizer', 'Frederick_W._Smith') 1.0""]","[""not_keyPerson('Pfizer_UK', 'Frederick_W._Smith') 1.0"", ""not_keyPerson('Pfizer', 'Frederick_W._Smith') 1.0""]"
767,"['Pfizer', 'Al-Waleed_bin_Talal']","[""keyPerson('Pfizer', 'Al-Waleed_bin_Talal') 1.0"", ""keyPerson('Pfizer_UK', 'Al-Waleed_bin_Talal') 1.0""]","[""not_keyPerson('Pfizer', 'Al-Waleed_bin_Talal') 1.0"", ""not_keyPerson('Pfizer_UK', 'Al-Waleed_bin_Talal') 1.0""]"
770,"['Pfizer', 'Andrew_S._Rosen']","[""keyPerson('Pfizer', 'Andrew_S._Rosen') 1.0"", ""keyPerson('Pfizer_UK', 'Andrew_S._Rosen') 1.0""]","[""not_keyPerson('Pfizer', 'Andrew_S._Rosen') 1.0"", ""not_keyPerson('Pfizer_UK', 'Andrew_S._Rosen') 1.0""]"
768,"['Pfizer', 'Rupert_Murdoch']","[""keyPerson('Pfizer', 'Rupert_Murdoch') 1.0"", ""keyPerson('Pfizer_UK', 'Rupert_Murdoch') 1.0""]","[""not_keyPerson('Pfizer', 'Rupert_Murdoch') 1.0"", ""not_keyPerson('Pfizer_UK', 'Rupert_Murdoch') 1.0""]"
385,"['Cognizant', 'Philip_Clarke_(businessman)']","[""keyPerson('Philip_Clarke_(businessman)__1', 'Cognizant') 1.0"", ""keyPerson('Philip_Clarke_(businessman)', 'Cognizant') 1.0"", ""keyPerson('Cognizant', 'Philip_Clarke_(businessman)') 1.0""]","[""not_keyPerson('Philip_Clarke_(businessman)__1', 'Cognizant') 1.0"", ""not_keyPerson('Philip_Clarke_(businessman)', 'Cognizant') 1.0"", ""not_keyPerson('Cognizant', 'Philip_Clarke_(businessman)') 1.0""]"
688,"['Motorola', 'Philip_Clarke_(businessman)']","[""keyPerson('Philip_Clarke_(businessman)__1', 'Motorola_Solutions') 1.0"", ""keyPerson('Philip_Clarke_(businessman)__1', 'Motorola_Mobility') 1.0"", ""keyPerson('Philip_Clarke_(businessman)__1', 'Motorola') 1.0"", ""keyPerson('Motorola_Solutions', 'Philip_Clarke_(businessman)') 1.0"", ""keyPerson('Motorola_Mobility', 'Philip_Clarke_(businessman)') 1.0"", ""keyPerson('Philip_Clarke_(businessman)', 'Motorola_Solutions') 1.0"", ""keyPerson('Philip_Clarke_(businessman)', 'Motorola_Mobility') 1.0"", ""keyPerson('Motorola', 'Philip_Clarke_(businessman)') 1.0"", ""keyPerson('Philip_Clarke_(businessman)', 'Motorola') 1.0""]","[""not_keyPerson('Philip_Clarke_(businessman)__1', 'Motorola_Solutions') 1.0"", ""not_keyPerson('Philip_Clarke_(businessman)', 'Motorola_Solutions') 1.0"", ""not_keyPerson('Philip_Clarke_(businessman)__1', 'Motorola_Mobility') 1.0"", ""not_keyPerson('Philip_Clarke_(businessman)', 'Motorola') 1.0"", ""not_keyPerson('Philip_Clarke_(businessman)__1', 'Motorola') 1.0"", ""not_keyPerson('Motorola_Mobility', 'Philip_Clarke_(businessman)') 1.0"", ""not_keyPerson('Motorola_Solutions', 'Philip_Clarke_(businessman)') 1.0"", ""not_keyPerson('Motorola', 'Philip_Clarke_(businessman)') 1.0"", ""not_keyPerson('Philip_Clarke_(businessman)', 'Motorola_Mobility') 1.0""]"
205,"['Accenture', 'Philippe_Dauman']","[""keyPerson('Philippe_Dauman__1', 'Accenture') 1.0"", ""keyPerson('Accenture', 'Philippe_Dauman') 1.0""]","[""not_keyPerson('Philippe_Dauman', 'Accenture') 1.0"", ""not_keyPerson('Philippe_Dauman__1', 'Accenture') 1.0"", ""not_keyPerson('Accenture', 'Philippe_Dauman') 1.0""]"
687,"['Motorola', 'Philippe_Dauman']","[""keyPerson('Philippe_Dauman__1', 'Motorola_Solutions') 1.0"", ""keyPerson('Philippe_Dauman__1', 'Motorola') 1.0"", ""keyPerson('Motorola', 'Philippe_Dauman') 1.0"", ""keyPerson('Philippe_Dauman__1', 'Motorola_Mobility') 1.0"", ""keyPerson('Motorola_Mobility', 'Philippe_Dauman') 1.0"", ""keyPerson('Motorola_Solutions', 'Philippe_Dauman') 1.0""]","[""not_keyPerson('Philippe_Dauman__1', 'Motorola_Solutions') 1.0"", ""not_keyPerson('Philippe_Dauman__1', 'Motorola') 1.0"", ""not_keyPerson('Motorola', 'Philippe_Dauman') 1.0"", ""not_keyPerson('Philippe_Dauman', 'Motorola_Solutions') 1.0"", ""not_keyPerson('Philippe_Dauman', 'Motorola_Mobility') 1.0"", ""not_keyPerson('Philippe_Dauman__1', 'Motorola_Mobility') 1.0"", ""not_keyPerson('Philippe_Dauman', 'Motorola') 1.0"", ""not_keyPerson('Motorola_Mobility', 'Philippe_Dauman') 1.0"", ""not_keyPerson('Motorola_Solutions', 'Philippe_Dauman') 1.0""]"
437,"['Kodak', 'Al-Waleed_bin_Talal']","[""keyPerson('Photography pioneer, Founder of Eastman Kodak', 'Al-Waleed_bin_Talal') 1.0"", ""keyPerson('Kodak', 'Al-Waleed_bin_Talal') 1.0""]","[""not_keyPerson('Photography pioneer, Founder of Eastman Kodak', 'Al-Waleed_bin_Talal') 1.0"", ""not_keyPerson('Kodak', 'Al-Waleed_bin_Talal') 1.0""]"
